sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
1549.95,24.99,Buyer,Notebook,Asus,Windows 7,17.3,4000,32,INTEL,3.1,NA,Dedicated,New
206.95,0,Buyer,Notebook,HP,NA,15,NA,NA,NA,NA,NA,NA,Used
225,0,Buyer,Notebook,Panasonic,Windows 7,13.3,250,2,INTEL,1.6,NA,Integrated,Used
300,0,NA,Notebook,Toshiba,Windows 7,15.6,320,2,AMD,1.5,NA,Integrated,Used
95.99,0,NA,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Used
99.99,0,Buyer,Notebook,Dell,Windows 7,15.4,160,2,AMD,1.9,NA,Integrated,Used
230,0,NA,Notebook,Toshiba,Windows 8,15.6,500,4,AMD,1,NA,NA,New
24.99,20,Buyer,Notebook,Gateway,Not included,15.4,NA,1,INTEL,1.66,NA,Integrated,Used
120,NA,NA,NA,Dell,NA,NA,80,2,NA,NA,NA,NA,Used
222,5.95,Buyer,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
785,0,NA,NA,Dell,NA,NA,500,8,NA,2.8,NA,Integrated,New
50,15,NA,Notebook,Toshiba,Windows Vista,15.4,160,1,AMD,1.6,NA,Integrated,For parts or not working
200,NA,NA,NA,Samsung,Windows 7,11.6,16,2,NA,1.7,NA,Integrated,New
235,9.99,Buyer,NA,Dell,Windows 7,14,128,8,INTEL,2.6,NA,NA,Manufacturer refurbished
399.99,0,NA,Laptop,HP,Windows 7,11.6,128,4,INTEL,1.9,NA,NA,Used
24.99,20,Buyer,Notebook,Gateway,Not included,15.4,NA,1,INTEL,1.66,NA,Integrated,Used
75,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
160,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
200,9.99,Buyer,NA,Dell,Windows 7,13.3,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
51,15.5,NA,Notebook,Asus,Windows 8,11.5,NA,4,INTEL,NA,NA,Integrated,Used
249,14.8,Seller,Notebook,Toshiba,Windows XP,15.6,640,4,INTEL,2,NA,Integrated,Seller refurbished
24.99,20,Buyer,Notebook,HP,Not included,15.4,NA,2,INTEL,2.4,NA,Integrated,Used
300,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dedicated,Used
365,9.99,Buyer,NA,Dell,Windows 7,15.6,320,8,INTEL,2.3,NA,NA,Manufacturer refurbished
135.98,17.9,NA,Notebook,Dell,Windows 7,15.6,160,4,INTEL,2.2,NA,NA,Used
1090,17.99,NA,Notebook,Dell,Windows 8,15.6,500,16,INTEL,2.8,2014,NA,Used
200,15.8,NA,Notebook,Toshiba,Windows 8,15.6,NA,NA,INTEL,NA,NA,NA,Used
235,9.99,Buyer,NA,Dell,Windows 7,14,750,4,INTEL,2.5,NA,NA,Manufacturer refurbished
300,NA,NA,Notebook,Acer,Windows 8,14,750,8,INTEL,1.7,NA,Integrated,Used
48.99,22,NA,Notebook,Dell,Windows Vista,14.5,500,2,INTEL,2.26,NA,Dedicated,Seller refurbished
450,0,Buyer,Ultrabook,Lenovo,Not included,NA,NA,8,NA,2,NA,NA,Used
140,17.85,NA,Notebook,Asus,Windows 7,15.6,NA,NA,NA,NA,NA,NA,Used
180,0,NA,Notebook,Panasonic,Windows XP,13.3,1,2,INTEL,1.66,NA,Integrated,Used
717.35,0,Buyer,Notebook,HP,Windows 8,17.3,1500,16,INTEL,2,NA,Integrated,Manufacturer refurbished
54.99,0,Buyer,Notebook,Dell,Windows Vista,10.1,160,1,INTEL,1.6,NA,Integrated,Used
50,10,NA,Notebook,Acer,Windows 7,10.1,160,1,ATOM,1.6,NA,Integrated,Used
99.45,19.95,Buyer,Notebook,Dell,NA,15.4,100,4,INTEL,2.66,NA,Integrated,Used
100,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
59,15.78,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
130,NA,NA,NA,Sony,NA,15.5,NA,NA,NA,NA,NA,NA,Used
1099.99,22.49,NA,Notebook,Asus,Windows 7,17.3,2000,16,INTEL,2.8,NA,Dedicated,Used
550,NA,NA,Notebook,HP,Windows 8,17.3,1000,16,INTEL,2.4,NA,NA,Used
449,0,Buyer,Notebook,Lenovo,Windows 8,14,500,4,INTEL,1.6,NA,Integrated,Used
50,0,NA,Netbook,Gateway,NA,10.1,250,1,INTEL,1.66,NA,NA,Used
115,NA,Buyer,Notebook,Gateway,Windows 7,17.3,NA,NA,AMD,NA,NA,NA,Used
225,9.99,Buyer,NA,Dell,Windows 7,14,100,4,INTEL,2.2,NA,NA,Manufacturer refurbished
229.99,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,INTEL,2.16,NA,Integrated,New
70,30,Buyer,Netbook,Dell,Not included,14.1,NA,NA,INTEL,2.5,NA,Integrated,Used
100,30,Buyer,Notebook,Dell,Windows 7,14.1,NA,NA,INTEL,2.26,NA,Integrated,Used
59.99,NA,NA,Netbook,Asus,NA,7,8,0.512,INTEL,0.9,NA,NA,Used
50,10,NA,Netbook,NA,Windows 7,10.1,160,NA,NA,NA,NA,NA,Used
137.99,0,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
48,12,NA,Notebook,Dell,NA,14.1,80,2,INTEL,2,NA,Integrated,Used
219,24,Buyer,Notebook,Dell,Not included,14,NA,NA,INTEL,NA,NA,Dedicated,Used
1599.95,0,Buyer,Notebook,Sony,Windows 7,15.5,NA,6,INTEL,2.1,2013,Dedicated,New
50,17.5,NA,Notebook,HP,NA,15.6,300,4,INTEL,2,2006,Integrated,Used
160,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
159,14.8,Seller,Notebook,Dell,Windows 7,15.6,320,3,INTEL,2,NA,Integrated,Seller refurbished
189.99,0,Buyer,Notebook,Dell,Windows 7,14.1,80,4,INTEL,2.8,NA,Integrated,Manufacturer refurbished
300,NA,Buyer,Notebook,HP,Windows XP,17.3,750,8,INTEL,2.3,2012,Dedicated,Seller refurbished
59.99,0,NA,Notebook,Dell,Windows XP,17,80,1,INTEL,1.73,NA,NA,Used
450,15,Buyer,Notebook,Lenovo,Windows 7,12.5,160,4,INTEL,2.7,NA,Integrated,Used
215,9.99,Buyer,NA,Dell,Windows 7,14,320,2,INTEL,2.5,NA,NA,Manufacturer refurbished
230,0,NA,Notebook,Toshiba,Windows 7,15.6,500,4,INTEL,2.53,NA,Integrated,Seller refurbished
400,0,NA,Notebook,HP,Windows 8,NA,NA,NA,NA,NA,NA,NA,Used
55,0,NA,NA,NA,NA,NA,NA,0.512,NA,1,2012,Integrated,New
301.89,0,Seller,Laptop,Toshiba,Windows 8,11.6,500,4,INTEL,2.16,NA,Integrated,Seller refurbished
68.88,14,Buyer,Notebook,HP,Not included,14.5,NA,2,INTEL,2.13,NA,Integrated,Used
435,29.99,Buyer,Notebook,Lenovo,Windows 7,14.1,NA,NA,INTEL,2.5,NA,Integrated,Used
190,9.99,Buyer,NA,Lenovo,Not included,13.3,160,8,INTEL,2.5,NA,NA,Used
107.5,11.75,Buyer,Notebook,Lenovo,Not included,12.1,128,4,INTEL,2.8,NA,Integrated,Used
299,29.99,Buyer,Laptop,Panasonic,NA,13,NA,1,NA,1.4,NA,NA,Seller refurbished
384.45,0,Buyer,Notebook,HP,Windows 8,17.3,750,4,AMD,1.8,2014,Integrated,Manufacturer refurbished
190,9.99,Buyer,NA,Lenovo,Not included,13.3,160,8,INTEL,2.5,NA,NA,Used
210,9.99,Buyer,NA,Dell,Windows 7,14,250,2,INTEL,2.6,NA,NA,Manufacturer refurbished
59.95,18.95,Buyer,Notebook,Compaq,NA,12.1,NA,NA,NA,NA,NA,NA,Used
749.99,22.49,NA,Notebook,NA,Windows 7,16,640,6,INTEL,2.53,NA,Dedicated,Used
195,9.99,Buyer,NA,Dell,Windows 7,13.3,128,4,INTEL,2.6,NA,NA,Manufacturer refurbished
580,0,NA,Notebook,Lenovo,NA,14,500,4,INTEL,2.5,NA,Integrated,New
199,0,Buyer,Notebook,Dell,Windows 8,15.6,500,4,INTEL,1.9,NA,Integrated,Seller refurbished
160,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.1,NA,NA,Manufacturer refurbished
229.99,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,INTEL,2.16,NA,Integrated,New
114.5,0,Buyer,Notebook,Dell,Windows 7,14,160,2,INTEL,2.5,NA,Integrated,Used
259.96,0,Buyer,Notebook,HP,Windows Vista,12.1,160,4,INTEL,2.4,NA,Integrated,Seller refurbished
825,0,NA,NA,Dell,NA,NA,NA,8,NA,2,NA,Integrated,New
381.38,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
370,9.99,Buyer,NA,Dell,Windows 7,14,500,8,INTEL,2.8,NA,NA,Manufacturer refurbished
360,9.99,Buyer,NA,Dell,Windows 7,15.6,120,8,INTEL,2.3,NA,NA,Manufacturer refurbished
389,15,Buyer,Ultrabook,Lenovo,Windows 7,12.5,500,4,INTEL,1.7,NA,Integrated,Used
320,25,Buyer,Notebook,Dell,Windows 7,17,500,4,NA,2.4,NA,Dedicated,Used
699.95,15,NA,Notebook,NA,Windows 7,11.6,750,8,NA,1.3,NA,Dedicated,Used
194.95,9.95,Buyer,Notebook,Lenovo,NA,12.1,250,4,INTEL,2.4,NA,Integrated,Used
99,7,Buyer,Netbook,HP,Windows 7,10.1,250,NA,INTEL,1.6,NA,NA,Seller refurbished
215,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.5,NA,NA,Manufacturer refurbished
719,NA,NA,Ultrabook,Dell,NA,14,NA,NA,NA,NA,NA,NA,Used
449,0,NA,Notebook,Panasonic,Windows 7,13.3,80,2,INTEL,1.83,NA,NA,Seller refurbished
324.97,0,Buyer,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,New
68,0,Buyer,Notebook,Acer,Windows 7,10,160,1,INTEL,1.66,2010,NA,Used
1298,0,Buyer,Notebook,Dell,Windows 7,17.3,NA,8,INTEL,2.7,NA,Dedicated,Manufacturer refurbished
629,0,Buyer,Ultrabook,Lenovo,Windows 8,13.3,256,8,INTEL,2,NA,NA,Used
599,0,Buyer,Notebook,Toshiba,Windows 8,15.6,1000,8,AMD,3.2,2014,Integrated,New
289,25,Buyer,Notebook,Asus,Windows 7,15.6,500,4,INTEL,2.5,NA,Integrated,Used
89.25,11.75,Buyer,Notebook,Lenovo,Not included,12.1,128,2,INTEL,2.8,NA,Integrated,Used
220,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.3,NA,NA,Manufacturer refurbished
300,NA,NA,Laptop,Toshiba,Windows 8,11.6,500,4,INTEL,2.16,NA,NA,New
250,0,NA,Ultrabook,Dell,Windows 7,13.3,250,4,INTEL,2.3,2013,Integrated,Seller refurbished
729.95,NA,Buyer,Notebook,Panasonic,Not included,13.1,320,2,INTEL,2.1,NA,Integrated,Used
449.99,17.9,Buyer,Notebook,Dell,Windows 7,15.6,320,8,INTEL,2.3,NA,Hybrid,Seller refurbished
629,25,NA,Notebook,Lenovo,Windows 7,15.6,1000,8,INTEL,2.3,2012,Integrated,Used
189,NA,NA,Notebook,Samsung,Chrome OS,11.6,NA,16,INTEL,2.16,2015,Hybrid,New
219.99,0,Buyer,Notebook,HP,Windows 7,15.6,300,4,INTEL,2.26,NA,Integrated,Seller refurbished
199.99,0,Buyer,NA,HP,Not included,14,320,4,INTEL,2.5,NA,NA,Used
90,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
850,NA,NA,Notebook,Dell,Windows 8,15.6,512,16,INTEL,2.2,NA,Dedicated,Used
569.99,0,NA,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,1.7,NA,NA,New
191.59,0,Seller,Notebook,Toshiba,Windows 8,15.6,500,4,AMD,1,NA,Integrated,Seller refurbished
230,9.99,Buyer,NA,Dell,Windows 7,14,500,4,INTEL,2.6,NA,NA,Manufacturer refurbished
324.99,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,Used
25,13,NA,Notebook,Dell,Windows XP,8.9,8,1,INTEL,1.6,NA,Integrated,Used
90,NA,NA,NA,Dell,Windows 7,NA,NA,NA,NA,NA,NA,NA,Used
145,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.2,NA,NA,Manufacturer refurbished
265.5,0,Buyer,Notebook,Toshiba,Windows 8,15.6,750,4,AMD,1.8,2013,Dedicated,Manufacturer refurbished
380,0,NA,NA,Dell,Windows 7,14,750,8,INTEL,2.2,NA,NA,Used
46,0,Buyer,Notebook,HP,Windows 7,14.1,250,4,INTEL,2.4,NA,Integrated,Seller refurbished
589.49,0,Buyer,Notebook,HP,Windows 7,14,NA,NA,INTEL,NA,NA,NA,Used
570,0,Buyer,Laptop,Lenovo,Windows 8,11.6,128,4,INTEL,1.6,NA,NA,New
350,12.65,NA,Notebook,Lenovo,Windows 7,14,500,4,INTEL,2.3,NA,Integrated,Used
39,0,Buyer,Netbook,HP,Windows XP,10.1,160,1,INTEL,1.66,NA,Integrated,Used
32,11.75,Buyer,Notebook,HP,Not included,10.1,160,2,INTEL,1.5,NA,Integrated,Used
550,0,Seller,Notebook,HP,Windows 8,15.6,1000,8,AMD,2.7,NA,Dedicated,New
429.99,19,Buyer,Notebook,Dell,Windows 8,15.6,1000,6,INTEL,2.7,NA,NA,Manufacturer refurbished
129.99,NA,Buyer,Notebook,Panasonic,NA,13.3,NA,1.28,NA,1.6,NA,Integrated,Used
595,0,NA,Notebook,Dell,NA,13.3,500,8,NA,1.7,NA,NA,New
805,0,NA,NA,Dell,NA,NA,NA,8,NA,2,NA,Integrated,New
89.25,11.75,Buyer,Notebook,Lenovo,Not included,12.1,128,4,INTEL,2.8,NA,Integrated,Used
249.99,0,NA,Notebook,Dell,Windows 7,14,320,4,INTEL,2.6,NA,NA,Seller refurbished
39.99,0,NA,Laptop,Dell,Not included,NA,NA,NA,INTEL,1.66,NA,NA,Used
979,0,Buyer,Notebook,Dell,Windows 8,13.3,256,8,INTEL,NA,NA,Integrated,Manufacturer refurbished
186.99,29.99,Buyer,Notebook,Gateway,Not included,15.6,NA,8,INTEL,2.53,NA,Integrated,Used
199.99,11.3,NA,Laptop,Dell,Windows 7,14.1,500,NA,NA,NA,NA,NA,Used
199.99,11.3,NA,Laptop,Dell,Windows 7,14.1,500,NA,NA,NA,NA,NA,Used
350,35,NA,Notebook,HP,NA,14.5,750,6,INTEL,2.5,2011,Dedicated,Used
230,15,NA,Notebook,Lenovo,Windows Vista,15.6,160,6,INTEL,2.5,NA,Integrated,Used
209.99,0,NA,Laptop,Acer,Chrome OS,11.6,16,4,INTEL,1.4,NA,Integrated,Used
399.99,0,NA,Notebook,HP,Windows 7,17,250,8,INTEL,NA,NA,Dedicated,Seller refurbished
289.95,0,Buyer,Notebook,HP,Windows 7,12.5,320,4,INTEL,2.5,NA,Integrated,Used
130,25,NA,Notebook,Gateway,Windows XP,15.4,320,3,INTEL,2,NA,Integrated,Used
150,0,Buyer,Notebook,Acer,Windows 7,12,320,4,INTEL,1.65,2012,NA,Used
160,0,NA,NA,Dell,Windows 8,15,NA,NA,INTEL,2.16,NA,NA,Used
824.95,0,NA,Notebook,Lenovo,Windows 8,15.6,1000,8,NA,2.4,NA,Dedicated,New
119,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
399,0,NA,Laptop,Panasonic,Windows XP,10.1,80,1.25,INTEL,1.1,NA,NA,Seller refurbished
95,0,Buyer,Notebook,HP,Windows 7,15,40,1,NA,1.83,NA,Integrated,Used
1199.99,0,Buyer,Notebook,Dell,Windows 8,17.3,500,8,INTEL,NA,NA,Dedicated,New
560,25,Buyer,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
199.99,19.99,Seller,Notebook,Asus,Windows 8,15.6,500,4,INTEL,1.8,NA,NA,Used
254.99,NA,Buyer,NA,Toshiba,Windows 8,15.6,500,4,INTEL,2.58,NA,Integrated,New
949.95,0,Buyer,Notebook,HP,Windows 8,17.3,1000,12,INTEL,2.4,2015,Dedicated,New
259,20,Buyer,NA,Acer,Windows 7,17.3,NA,NA,INTEL,NA,2010,NA,New
160,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
229.9,9.95,NA,Notebook,HP,Windows 7,14.1,320,4,INTEL,2.13,NA,Integrated,Used
169,NA,NA,Notebook,Asus,Windows 7,14,320,4,AMD,1.4,NA,Integrated,Used
90,NA,NA,Netbook,Acer,Windows XP,10.1,160,1,NA,NA,NA,NA,Used
90.99,0,Buyer,Notebook,Panasonic,Not included,NA,NA,0.512,INTEL,1.6,NA,NA,Used
200,NA,NA,NA,HP,NA,NA,128,NA,NA,NA,NA,NA,Used
450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
650,0,NA,Notebook,Lenovo,NA,15.6,500,8,INTEL,1.8,2013,NA,Used
699,19,Buyer,Laptop,Fujitsu,NA,13.3,300,4,INTEL,2.6,NA,NA,Used
292,0,NA,Notebook,HP,Windows 8,15.6,500,4,AMD,1.8,NA,NA,New
697.35,0,Buyer,Notebook,HP,Windows 8,17.3,1000,12,INTEL,2,2014,Integrated,Manufacturer refurbished
25,12,Buyer,Netbook,Dell,NA,8.9,16,1,INTEL,1.66,NA,Integrated,Used
324,0,Buyer,Notebook,Dell,Windows 8,17.3,500,4,INTEL,NA,NA,Integrated,Manufacturer refurbished
400,25,NA,Ultrabook,Lenovo,Windows 7,12.5,128,4,INTEL,2.9,2014,NA,Used
345,0,NA,Notebook,Dell,Windows 7,15.6,500,6,INTEL,2.3,NA,NA,Used
234.99,0,Buyer,NA,HP,NA,NA,250,4,INTEL,2.4,NA,NA,Used
325.55,0,Buyer,Laptop,Panasonic,Windows 7,12.1,80,4,INTEL,2.4,NA,Integrated,Used
51,11.75,Buyer,Notebook,Lenovo,Not included,12.1,128,2,INTEL,2.8,NA,Integrated,For parts or not working
82.81,0,Buyer,Notebook,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
59,NA,Buyer,Notebook,Dell,Windows XP,NA,NA,NA,NA,NA,NA,NA,Used
230,0,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,2.5,NA,NA,Used
109.95,11.95,NA,NA,HP,NA,15.4,NA,4,AMD,2.1,NA,NA,Used
300,0,Buyer,Notebook,Dell,Windows 7,17,80,2,INTEL,2.26,2007,Dedicated,Seller refurbished
210,9.99,Buyer,NA,Dell,Windows 7,13.3,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
165,0,Buyer,NA,NA,Windows 7,NA,120,2,NA,1.83,NA,Integrated,Used
215,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.2,NA,NA,Manufacturer refurbished
69.99,14.99,Buyer,Notebook,Dell,Windows Vista,14.1,40,1,INTEL,2.16,NA,NA,Used
179,0,Buyer,Notebook,Asus,Windows 7,NA,320,2,INTEL,1.6,NA,Integrated,Manufacturer refurbished
1499,0,Buyer,Notebook,NA,Windows 7,14,128,4,NA,2.6,NA,NA,New
70,0,Buyer,Netbook,NA,NA,10,NA,NA,NA,NA,NA,NA,New
479,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
659.99,0,Buyer,NA,HP,NA,17,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
99.99,24.95,Buyer,Notebook,Dell,Windows 7,15.4,250,3,INTEL,2,NA,Integrated,Seller refurbished
160,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
102,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
73.99,0,Buyer,Notebook,Dell,Not included,14,60,2,INTEL,2.2,NA,Integrated,Used
222,5.95,Buyer,Notebook,Samsung,Windows XP,17.3,500,4,AMD,2.5,NA,Integrated,Used
1039,0,Buyer,Notebook,Lenovo,Windows 7,15.6,1000,16,INTEL,2.4,NA,Dedicated,Manufacturer refurbished
26,15,Buyer,Laptop,Lenovo,Windows 7,12.1,160,4,INTEL,1.86,NA,Integrated,Used
835,0,Buyer,Notebook,Dell,Windows 7,15,256,8,INTEL,NA,NA,Dedicated,Manufacturer refurbished
235,9.99,Buyer,NA,Dell,Windows 7,14,500,4,INTEL,2.2,NA,NA,Manufacturer refurbished
129,20,NA,Notebook,Dell,Windows 7,15.4,250,2,INTEL,1.83,2009,Dedicated,Used
54.98,NA,NA,Notebook,IBM,Windows 7,15,NA,NA,NA,1.8,NA,Integrated,Used
230,0,NA,Notebook,HP,Windows XP,17.3,320,4,INTEL,2.2,NA,NA,Used
1099.99,0,NA,Notebook,HP,Windows 8,13.3,NA,NA,NA,2.4,NA,Integrated,New
60,15,Buyer,Notebook,Lenovo,Windows 7,12.5,320,4,INTEL,2.3,NA,Integrated,Used
89.95,10,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
839.99,0,NA,Laptop,Lenovo,Windows 8,11.6,NA,NA,INTEL,NA,NA,Integrated,Manufacturer refurbished
21.5,11.75,Buyer,Notebook,HP,Not included,10.1,160,2,INTEL,1.5,NA,Integrated,Used
679,0,NA,Notebook,Dell,Windows 8,13.3,128,4,INTEL,2.2,2015,Integrated,Manufacturer refurbished
425,0,NA,Notebook,Toshiba,Windows 8,15.6,NA,NA,INTEL,1.7,NA,Integrated,New
719.45,0,Buyer,Notebook,HP,Windows 8,17.3,1000,16,INTEL,2.5,2014,Integrated,Manufacturer refurbished
225,13,NA,Notebook,HP,Windows 7,12.1,320,4,INTEL,2.5,NA,NA,Used
214.95,9.95,Buyer,Notebook,Lenovo,NA,12.1,250,4,INTEL,2.4,NA,Integrated,Used
395,0,Buyer,NA,HP,Windows 8,13.3,500,4,INTEL,1.5,NA,Integrated,Manufacturer refurbished
449.99,0,Buyer,NA,Lenovo,NA,15.6,NA,NA,NA,NA,NA,NA,New
280,NA,Buyer,Notebook,Toshiba,Windows 8,15.6,750,4,INTEL,2.5,NA,Integrated,Used
59.99,NA,NA,Notebook,Dell,Windows XP,14.1,40,1,INTEL,1.5,NA,NA,Seller refurbished
200,15,NA,Notebook,HP,Windows Vista,15.6,500,4,AMD,1.66,NA,Integrated,Used
124.99,17.99,Buyer,Notebook,HP,Windows 8,15.6,750,4,INTEL,2.4,NA,Hybrid,Used
245.99,0,Buyer,Notebook,Acer,Windows 7,15.6,500,4,AMD,3,NA,Integrated,Used
94.95,0,Buyer,NA,Lenovo,Windows 7,15.6,NA,NA,INTEL,2.4,NA,NA,Seller refurbished
74.95,0,NA,Netbook,Acer,Windows XP,10.1,160,1,INTEL,1.6,2010,Integrated,Used
165,20,NA,Netbook,Toshiba,NA,15,NA,NA,NA,2.2,NA,Dedicated,Seller refurbished
134.99,10,Buyer,Notebook,HP,Windows 8,15.6,320,2,AMD,1.33,NA,Integrated,Used
150,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.1,NA,NA,Manufacturer refurbished
215,9.99,Buyer,NA,Dell,Windows 7,14,120,4,INTEL,2.5,NA,NA,Manufacturer refurbished
330,9.99,Buyer,NA,Dell,Windows 7,15.6,250,4,INTEL,2.7,NA,NA,Manufacturer refurbished
65,12.99,NA,Notebook,Dell,Windows Vista,14.1,75,2,INTEL,2.4,NA,Integrated,Used
485.45,0,Buyer,Ultrabook,HP,Windows 8,15.6,1000,8,AMD,2.7,2014,Integrated,Manufacturer refurbished
128,0,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
200,0,NA,Notebook,Sony,Windows 7,16.4,250,3,INTEL,2.26,NA,Integrated,Used
319.99,8.99,NA,Notebook,Acer,Windows 8,15.6,500,4,INTEL,1.8,NA,NA,New
180,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.6,NA,NA,Manufacturer refurbished
600,NA,Buyer,Notebook,NA,Windows 8,17.3,1000,4,INTEL,2.4,NA,Dedicated,Used
190,0,NA,Notebook,Dell,Windows 7,14.1,320,NA,INTEL,2,NA,NA,Seller refurbished
129,19.99,NA,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.4,NA,Integrated,Used
209.99,0,Buyer,Notebook,HP,Windows 8,11.6,32,2,INTEL,2.58,NA,NA,New
169.99,14.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.67,NA,NA,Used
800,NA,NA,Ultrabook,Toshiba,NA,13.3,256,8,INTEL,2.7,NA,NA,New
359,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,6,AMD,2,NA,NA,Used
91,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
300,NA,Buyer,Notebook,Toshiba,NA,15.6,120,6,NA,2.5,2014,NA,Used
115,0,NA,NA,Samsung,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
325,0,Buyer,Portable,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
24.95,0,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
437,NA,Buyer,Ultrabook,Dell,Not included,13.3,128,4,INTEL,1.7,NA,Integrated,Used
300,30,NA,Notebook,Dell,Windows 7,14,250,8,INTEL,2.9,NA,Integrated,Used
199.99,0,Buyer,Laptop,HP,Chrome OS,14,16,4,NA,NA,NA,NA,Manufacturer refurbished
365,0,Buyer,Notebook,Dell,Windows 7,17,500,4,INTEL,2.5,NA,NA,Used
300,NA,NA,Ultrabook,Samsung,Windows 7,15,128,8,INTEL,1.7,2012,Integrated,Used
175,0,NA,Laptop,Dell,Windows 7,11.6,NA,2,NA,NA,NA,Integrated,Used
139.99,0,NA,Notebook,Dell,Windows 7,15.6,160,2,INTEL,2.27,NA,NA,Used
150,0,NA,Notebook,Dell,Windows 7,14.1,NA,2,INTEL,2,NA,Integrated,Used
200,10,Buyer,Notebook,Samsung,Windows 7,14.1,500,4,INTEL,2.53,NA,Hybrid,Seller refurbished
249,0,NA,NA,HP,Windows 7,NA,NA,NA,NA,NA,NA,NA,Used
103,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
22.99,10.87,Buyer,Notebook,Acer,Windows 7,NA,NA,NA,NA,NA,NA,NA,For parts or not working
185,0,Buyer,Notebook,Acer,NA,15.6,NA,3,INTEL,2.2,NA,NA,Seller refurbished
734.35,0,Buyer,Notebook,HP,Windows 8,17.3,1000,12,INTEL,2,NA,Integrated,Manufacturer refurbished
550,0,Buyer,Notebook,Dell,NA,NA,320,8,NA,2.7,NA,Integrated,New
90,0,Buyer,Notebook,Dell,Windows XP,14.1,40,0.768,NA,NA,2002,NA,Seller refurbished
70,NA,NA,Laptop,Dell,Not included,14,160,2,INTEL,2.53,NA,NA,Seller refurbished
69.99,NA,Buyer,NA,Acer,NA,NA,NA,NA,NA,NA,NA,Integrated,Used
109.99,0,Buyer,Notebook,Acer,Not included,15.6,NA,NA,NA,NA,NA,Integrated,Used
149.99,0,Buyer,Notebook,Panasonic,Not included,13.3,NA,2,INTEL,1.66,NA,NA,Used
256.45,0,Buyer,Notebook,HP,Windows 7,14.1,160,4,INTEL,2.4,NA,Integrated,Manufacturer refurbished
201.08,0,Buyer,NA,Acer,Windows Vista,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
