sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
90,0,Buyer,Notebook,HP,Windows 8,14.1,250,4,INTEL,2,2011,Integrated,Used
56.57,15,Buyer,Laptop,Lenovo,Windows 7,14.1,160,4,INTEL,2.4,2008,Integrated,Used
65,0,Seller,Notebook,Toshiba,Windows 8,17.3,500,4,AMD,3,2015,Integrated,Used
43,0,Buyer,Notebook,HP,Windows 7,15.6,750,6,INTEL,3.1,2012,Integrated,Used
99.99,25,Buyer,Laptop,HP,Windows 7,17,200,2,INTEL,1.66,2011,Hybrid,Used
149.99,0,Buyer,Notebook,Acer,Windows 7,15.6,250,3,AMD,1.6,2002,Integrated,Used
49,15,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,INTEL,2.5,2002,Integrated,Used
25,0,Buyer,Notebook,Asus,Windows 7,14.1,320,4,ATOM,2.13,2012,Integrated,For parts or not working
729.99,0,Buyer,Notebook,HP,Windows 7,15.6,320,4,INTEL,2.13,2005,Dedicated,New
29.99,0,Buyer,Laptop,Dell,Not included,15.6,320,2,INTEL,2.3,2008,Hybrid,Used
74.99,0,Seller,Notebook,HP,Windows Vista,15.4,200,2,AMD,2.16,2012,Hybrid,Used
800,0,Buyer,Netbook,HP,Windows 2000,14.1,320,4,AMD,2.13,2002,Hybrid,New
102.5,0,Buyer,Laptop,Asus,Windows 8,14.1,320,4,INTEL,2.13,2010,Hybrid,New
799.87,19.99,Buyer,Notebook,Lenovo,Windows 8,14.1,1000,6,INTEL,2.5,2013,Dedicated,Manufacturer refurbished
199.99,0,Buyer,Notebook,HP,Windows 2000,15.6,500,4,INTEL,1,2011,Integrated,Seller refurbished
25,0,Buyer,Notebook,HP,Windows XP,15.6,250,2,INTEL,2.2,2010,Integrated,For parts or not working
60,15,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,INTEL,2.4,2013,Integrated,Used
731,0,Seller,Notebook,Lenovo,Windows 8,15.6,320,4,INTEL,2.5,2006,Integrated,New
300,0,Seller,Notebook,Asus,Windows 7,17.3,320,6,INTEL,2,2003,Dedicated,Used
100,0,Buyer,Laptop,Sony,Not included,14.1,500,4,INTEL,2.13,2012,Dedicated,Used
249.99,0,Buyer,Laptop,HP,Chrome OS,14.1,320,4,INTEL,2.13,2000,Dedicated,Used
175,0,Seller,Laptop,HP,Windows 7,14.1,320,4,ATOM,2.13,2013,Hybrid,New
153,0,Buyer,Notebook,Lenovo,Windows Vista,14.1,320,4,AMD,2.13,2002,Integrated,Seller refurbished
139.99,19.99,Buyer,Portable,Dell,Windows 2000,14.1,320,4,ATOM,2.13,2008,Dedicated,Seller refurbished
190,0,Buyer,Ultrabook,Dell,Windows 8,14.1,320,4,INTEL,2.13,2004,Integrated,Used
689,0,Seller,Laptop,Lenovo,Windows 8,12.5,500,8,INTEL,2.1,2010,Integrated,Manufacturer refurbished
425,0,Seller,Notebook,Asus,Windows 7,17.1,750,8,ATOM,2,2008,Dedicated,Used
200,27,Buyer,Laptop,Panasonic,Windows Vista,10.4,500,4,INTEL,1.06,2014,Integrated,Used
102,0,Buyer,Notebook,Samsung,Windows 8,13.3,500,4,ATOM,1.7,2010,Integrated,Used
127.77,0,Buyer,Notebook,Dell,Windows 7,10.1,80,2,ATOM,1.6,2001,Hybrid,Used
500,50,Seller,Notebook,Lenovo,Windows 8,17.3,1000,8,INTEL,2.4,2013,Dedicated,Used
449.98,0,Buyer,Notebook,Dell,Windows 7,15.6,320,8,INTEL,2.9,2013,Integrated,Seller refurbished
39.99,0,Buyer,Notebook,Dell,Windows 8,14.1,320,2,INTEL,2.53,2015,Integrated,Used
321,0,Seller,Ultrabook,HP,Windows 8,13.3,128,4,INTEL,2.7,2015,Integrated,New
24.95,15,Buyer,Notebook,Dell,Not included,15.4,30,0.512,INTEL,1.7,2005,Integrated,Used
319,0,Buyer,Notebook,Asus,Windows 8,14.1,500,4,INTEL,1.8,2000,Integrated,Manufacturer refurbished
99.99,18,Seller,Notebook,Toshiba,Windows 7,15.6,250,2,AMD,2.13,2015,Integrated,Used
125,0,Seller,Netbook,Asus,Windows 8,14.1,320,4,AMD,2.13,2003,Integrated,Used
1575,25,Buyer,Notebook,Asus,Chrome OS,17.3,1000,24,INTEL,2.5,2000,Integrated,Used
75,18.99,Seller,Notebook,HP,Windows XP,17,320,4,AMD,2.1,2006,Integrated,Used
89.99,0,Buyer,Notebook,HP,Windows XP,10.1,320,1,ATOM,1.66,2005,Integrated,Used
743.43,0,Buyer,Notebook,HP,Windows 8,17.3,1000,16,INTEL,2.3,2014,Integrated,Manufacturer refurbished
774.99,0,Buyer,Ultrabook,Samsung,Windows 8,13.3,320,8,INTEL,2.6,2004,Hybrid,Used
24.95,15,Buyer,Notebook,Dell,Not included,14.1,60,1,INTEL,2,2011,Hybrid,Used
35,0,Seller,Ultrabook,Gateway,Windows Vista,14.1,320,4,ATOM,2.13,2013,Dedicated,Used
100,15,Buyer,Notebook,Dell,Windows 7,17,320,4,INTEL,2.4,2005,Dedicated,Used
150.34,0,Seller,Notebook,HP,Windows 7,14,160,4,INTEL,2.66,2004,Integrated,Manufacturer refurbished
794.99,0,Buyer,Laptop,Lenovo,Windows 8,12.5,256,8,INTEL,3,2005,Integrated,Manufacturer refurbished
217.5,10,Buyer,Notebook,Dell,Windows 7,17.3,750,6,INTEL,2.4,2002,Integrated,Seller refurbished
400,48,Buyer,Notebook,Emachines,Windows 7,14,750,6,INTEL,2.2,2000,Dedicated,Used
68,7,Buyer,Ultrabook,Sony,Windows XP,14.1,320,4,ATOM,2.13,2010,Dedicated,Used
99.99,12,Buyer,Notebook,Compaq,Windows 7,15.6,250,2,INTEL,2.2,2008,Hybrid,Used
229.99,0,Buyer,Notebook,Fujitsu,Windows XP,13.3,160,4,INTEL,2.53,2003,Integrated,Used
275,15.95,Buyer,Notebook,Panasonic,Windows Vista,14.1,320,4,INTEL,2.13,2014,Integrated,Used
75,0,Buyer,Notebook,Acer,Not included,14.1,320,4,ATOM,2.13,2010,Dedicated,For parts or not working
25.99,16.58,Buyer,Notebook,Dell,Not included,14,320,2,INTEL,2.53,2007,Hybrid,Used
43,20,Buyer,Notebook,Fujitsu,Not included,14.1,320,4,INTEL,2.53,2011,Hybrid,Used
111,40,Buyer,Netbook,Gateway,Windows 8,14.1,320,4,ATOM,2.13,2006,Integrated,Used
149.99,24.99,Buyer,Laptop,HP,Windows 7,15.5,300,3,INTEL,2.4,2010,Integrated,Used
199.9,0,Buyer,Notebook,Asus,Windows 8,13.3,500,6,INTEL,2.13,2013,Dedicated,Used
24.95,15,Buyer,Notebook,Dell,Not included,14.1,40,1,INTEL,1.7,2014,Integrated,Used
250,0,Buyer,Notebook,Lenovo,Windows Vista,14,750,8,INTEL,1.7,2004,Dedicated,Used
114.96,0,Buyer,Notebook,HP,Windows 7,17,120,2,INTEL,2,2002,Integrated,Used
319.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,4,AMD,1.8,2010,Hybrid,Manufacturer refurbished
220,19.99,Seller,Portable,Acer,Windows 2000,14.1,320,4,AMD,2.13,2002,Dedicated,Used
550,0,Buyer,Netbook,Dell,Windows 7,15.6,320,4,INTEL,2.53,2012,Dedicated,Used
320,0,Buyer,Laptop,Samsung,Windows 7,11,320,4,INTEL,2.7,2010,Dedicated,Used
45,19.95,Seller,Notebook,HP,Not included,12.1,320,2,INTEL,1,2014,Dedicated,Used
79.96,0,Buyer,Notebook,HP,Windows 7,14.1,80,0.25,INTEL,1.83,2011,Integrated,Used
99.99,0,Buyer,Notebook,Toshiba,Windows Vista,16,500,4,INTEL,2.13,2002,Integrated,For parts or not working
49.99,0,Seller,Notebook,Lenovo,Not included,15.4,320,4,AMD,2.13,2012,Integrated,For parts or not working
249.99,12,Buyer,Laptop,HP,Windows 7,17.3,600,6,AMD,1.4,2001,Hybrid,Used
200,0,Seller,Notebook,HP,Windows 8,11.6,320,4,INTEL,2.16,2014,Hybrid,Used
535,0,Seller,Laptop,Fujitsu,Windows 7,14,750,8,INTEL,2.4,2013,Dedicated,Used
25,19.95,Seller,Notebook,HP,Not included,14.1,320,1,INTEL,1.8,2011,Integrated,Used
385,0,Buyer,Notebook,HP,Windows 7,13.3,128,4,INTEL,1.6,2014,Dedicated,Used
99.96,0,Buyer,Notebook,Emachines,Windows XP,13.3,160,2,INTEL,2.53,2004,Integrated,Used
35,0,Buyer,Notebook,HP,Windows 8,14.1,320,4,ATOM,2.13,2010,Dedicated,For parts or not working
175,0,Buyer,Notebook,Dell,Windows 7,13.3,240,6,INTEL,2.53,2014,Integrated,Seller refurbished
40,19.95,Buyer,Notebook,HP,Chrome OS,14.1,320,4,INTEL,2.13,2010,Hybrid,Used
70,0,Buyer,Notebook,Acer,Windows XP,15.6,320,4,AMD,3,2012,Integrated,Seller refurbished
49,18,Buyer,Netbook,Asus,Windows 7,7,120,1,INTEL,2.13,2010,Dedicated,Used
29.98,19.98,Buyer,Notebook,Dell,Not included,14,120,2,INTEL,2,2014,Integrated,For parts or not working
120.99,16.99,Buyer,Notebook,HP,Windows 7,17,250,2,INTEL,2,2015,Integrated,Used
40,0,Seller,Notebook,Toshiba,Not included,15.6,320,4,AMD,2.3,2002,Dedicated,For parts or not working
29,18,Buyer,Notebook,Lenovo,Not included,12.5,320,4,INTEL,2.6,2005,Dedicated,For parts or not working
200,0,Seller,Notebook,HP,Windows XP,17.3,320,4,INTEL,2.13,2002,Integrated,Used
99.99,0,Seller,Notebook,Acer,Windows 7,14,320,4,INTEL,2.2,2006,Dedicated,For parts or not working
129.99,0,Buyer,Ultrabook,Asus,Windows XP,11.6,500,4,AMD,1.8,2001,Integrated,Used
24.95,15,Buyer,Notebook,Dell,Not included,15.4,60,0.512,INTEL,1.6,2011,Dedicated,Used
59.99,0,Seller,Notebook,Gateway,Windows 8,15.6,320,4,AMD,2.13,2006,Dedicated,For parts or not working
39.99,9.99,Buyer,Netbook,Toshiba,Windows 7,14.1,320,4,AMD,2.13,2013,Integrated,Used
99,20,Seller,Notebook,IBM,Windows 7,15.4,120,4,INTEL,2.4,2007,Integrated,Used
499,0,Buyer,Notebook,Sony,Windows XP,11.1,160,3,INTEL,1.2,2015,Integrated,Used
349.95,0,Seller,Notebook,HP,Windows 7,15.6,500,4,INTEL,2.5,2010,Integrated,New
107.8,0,Buyer,Portable,Gateway,Windows 7,14.1,320,4,ATOM,2.13,2005,Dedicated,New
42.99,15.85,Buyer,Ultrabook,Lenovo,Windows 7,15.4,320,1,INTEL,2.13,2012,Hybrid,Used
50,0,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.13,2000,Integrated,For parts or not working
149.99,12,Buyer,Notebook,Acer,Windows 8,10.1,32,2,INTEL,1.33,2014,Integrated,Used
199.99,0,Buyer,Notebook,HP,Windows 7,12.1,250,4,INTEL,2.66,2004,Integrated,Used
103.5,0,Buyer,Ultrabook,Acer,Windows XP,14.1,320,4,ATOM,2.13,2007,Dedicated,Used
300,0,Buyer,Notebook,Lenovo,Not included,14,128,4,INTEL,2.5,2010,Dedicated,Used
30,0,Buyer,Netbook,Asus,Windows 7,14.1,4,1,INTEL,0.9,2015,Dedicated,Used
164.99,0,Buyer,Notebook,Lenovo,Windows 7,12.1,250,4,INTEL,2.4,2007,Integrated,Used
800,0,Seller,Laptop,Lenovo,Windows Vista,14.1,256,4,AMD,2.13,2004,Integrated,New
89.96,0,Buyer,Notebook,Lenovo,Windows 7,15.4,80,3,INTEL,2,2006,Integrated,Used
279.95,0,Buyer,Notebook,Asus,Windows 8,14.1,500,4,INTEL,2.4,2011,Integrated,Used
37.09,18.95,Buyer,Netbook,IBM,Windows 7,14.1,320,4,AMD,2.13,2004,Dedicated,Used
50,0,Buyer,Notebook,HP,Windows 7,14.1,250,3,INTEL,2.1,2011,Integrated,Used
498.99,0,Buyer,Laptop,Dell,Windows 8,15.6,1000,12,INTEL,1.7,2004,Integrated,Manufacturer refurbished
639.99,0,Buyer,Notebook,Dell,Windows 8,15.6,750,4,INTEL,2,2005,Integrated,Manufacturer refurbished
36.56,15,Buyer,Netbook,Lenovo,Chrome OS,14.1,320,4,ATOM,2.13,2000,Integrated,For parts or not working
399.99,0,Buyer,Laptop,Lenovo,Windows 7,14.1,320,4,AMD,2.4,2004,Integrated,Manufacturer refurbished
549.87,19.99,Buyer,Ultrabook,Lenovo,Windows 8,15.6,500,8,INTEL,2.13,2013,Integrated,Manufacturer refurbished
41,15,Seller,Notebook,Toshiba,Windows 7,15.6,250,2,INTEL,2.26,2009,Integrated,Used
36.05,0,Seller,Notebook,Acer,Windows 7,15.6,500,4,AMD,1.4,2013,Hybrid,For parts or not working
34.95,19,Buyer,Notebook,HP,Not included,15,320,0.512,AMD,1.8,2008,Integrated,For parts or not working
42,20,Buyer,Notebook,Fujitsu,Not included,14.1,320,4,INTEL,2.53,2008,Hybrid,Used
199,0,Buyer,Notebook,Dell,Windows 7,15.4,320,4,INTEL,2.66,2003,Dedicated,Used
119.99,0,Buyer,Ultrabook,Samsung,Windows 7,14.1,320,4,ATOM,2.13,2008,Hybrid,For parts or not working
195,0,Seller,Notebook,Dell,Windows 7,14,500,4,INTEL,2.66,2010,Dedicated,Used
31,7.95,Buyer,Notebook,Dell,Not included,14.1,320,2,INTEL,2.93,2013,Dedicated,Used
56,12,Seller,Ultrabook,Asus,Windows 7,14,320,4,INTEL,2.3,2007,Integrated,Used
1299,0,Buyer,Notebook,Acer,Windows 8,15.4,500,32,INTEL,2.4,2012,Integrated,Used
70,18.73,Seller,Netbook,HP,Windows XP,14.1,320,4,INTEL,2.13,2000,Dedicated,Used
99.99,0,Buyer,Notebook,Lenovo,Windows 8,14,320,4,INTEL,2.5,2004,Integrated,Used
105,12.99,Seller,Laptop,HP,Windows XP,14,500,6,INTEL,1.7,2003,Integrated,Used
99,0,Buyer,Netbook,Acer,Windows 7,10,250,1,ATOM,1.66,2013,Integrated,Used
129.99,0,Seller,Notebook,Acer,Windows 7,11.6,500,4,INTEL,1.5,2013,Integrated,Used
200,0,Seller,Notebook,Emachines,Windows 8,11.6,128,4,INTEL,2,2014,Integrated,New
999,0,Buyer,Notebook,Asus,Windows 8,17.3,320,4,INTEL,2.13,2014,Hybrid,Used
37,18.95,Buyer,Ultrabook,Toshiba,Windows Vista,14.1,320,4,AMD,2.13,2010,Dedicated,Used
50,20,Seller,Netbook,IBM,Windows XP,14.1,320,1.5,INTEL,1.73,2015,Integrated,Used
469.98,16.89,Seller,Notebook,Asus,Windows 8,15.6,320,4,INTEL,2.13,2011,Integrated,Used
40,7.95,Buyer,Notebook,Dell,Windows 2000,14.1,320,2,INTEL,2.5,2001,Integrated,Used
57,5.35,Buyer,Notebook,Acer,Windows 8,10.1,32,2,INTEL,1.33,2014,Hybrid,Manufacturer refurbished
76,0,Seller,Notebook,HP,Windows 7,15.4,160,4,ATOM,2.53,2008,Dedicated,Used
20.5,7.95,Buyer,Notebook,Dell,Not included,14.1,320,2,INTEL,2.26,2006,Integrated,Used
89.99,12,Buyer,Notebook,Compaq,Windows 8,15.6,320,2,AMD,1,2007,Dedicated,Used
20.2,18.95,Buyer,Notebook,HP,Windows 7,15.6,320,3,AMD,1.6,2004,Hybrid,Used
41,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,ATOM,2.13,2015,Hybrid,For parts or not working
39.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.13,2004,Integrated,For parts or not working
649.99,0,Buyer,Laptop,Asus,Windows 7,17.3,400,12,INTEL,2.3,2011,Dedicated,Used
39.99,0,Buyer,Notebook,Dell,Windows 2000,13.3,320,4,AMD,2.13,2015,Integrated,For parts or not working
65,0,Seller,Notebook,Dell,Windows XP,15,80,2,INTEL,1.73,2011,Integrated,Used
61,0,Buyer,Notebook,Toshiba,Windows 7,15.6,320,2,AMD,2.2,2007,Integrated,Used
450,0,Seller,Notebook,Samsung,Windows 7,15.6,1000,8,INTEL,2.3,2006,Dedicated,Used
79,0,Buyer,Notebook,Acer,Not included,14.1,320,4,INTEL,2.13,2013,Hybrid,Used
100,0,Seller,Laptop,Toshiba,Not included,7,320,4,AMD,2.13,2001,Dedicated,Used
100,0,Buyer,Netbook,Panasonic,Windows 2000,14.1,320,4,ATOM,2.13,2004,Dedicated,Used
50,0,Seller,Notebook,HP,Windows 7,14.1,750,6,INTEL,2.5,2015,Integrated,For parts or not working
899,0,Seller,Notebook,Sony,Windows 8,14,320,4,INTEL,2.13,2009,Dedicated,Used
599.99,17.99,Buyer,Notebook,Asus,Windows 7,17.3,465,8,INTEL,2.2,2003,Hybrid,Used
293,0,Buyer,Laptop,HP,Chrome OS,14.1,320,4,ATOM,2.13,2003,Integrated,New
98,18.5,Buyer,Notebook,Lenovo,Windows XP,15.4,100,4,INTEL,2.16,2000,Integrated,Used
20.5,18.95,Buyer,Notebook,HP,Not included,15.6,320,4,AMD,1.3,2004,Integrated,Used
96,0,Buyer,Netbook,Gateway,Windows 8,15.6,320,4,INTEL,2.4,2000,Integrated,Used
25,0,Seller,Netbook,Acer,Windows XP,8.9,120,1,INTEL,2.13,2003,Integrated,Used
85,0,Buyer,Notebook,Dell,Windows XP,14.1,40,0.512,INTEL,1.5,2006,Integrated,Used
329.43,0,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,1.8,2014,Integrated,Manufacturer refurbished
132.5,0,Seller,Notebook,Sony,Windows 8,14,500,4,INTEL,1.7,2003,Hybrid,Used
75,20,Buyer,Laptop,IBM,Windows 8,12,128,2,INTEL,2.13,2006,Integrated,Used
44.99,0,Buyer,Notebook,Lenovo,Windows 2000,12.1,320,4,ATOM,2.13,2013,Integrated,For parts or not working
34,12,Buyer,Notebook,HP,Windows 7,14.1,320,4,INTEL,2.13,2006,Integrated,Manufacturer refurbished
44.99,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,AMD,2.13,2005,Hybrid,For parts or not working
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,AMD,2.4,2010,Integrated,Used
51,0,Buyer,Notebook,HP,Windows XP,16,320,3,INTEL,2,2009,Integrated,Used
616.6,30,Seller,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.4,2014,Dedicated,Used
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.4,2004,Dedicated,Used
125,0,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,1.35,2012,Integrated,Used
49.99,12,Buyer,Notebook,Dell,Not included,12,40,1,INTEL,1.4,2005,Hybrid,Used
48,0,Buyer,Notebook,HP,Windows 8,15.6,320,4,AMD,1.3,2014,Integrated,Used
185.99,20,Buyer,Laptop,HP,Windows Vista,14.1,320,4,INTEL,2.13,2004,Hybrid,Used
599.99,0,Buyer,Notebook,Lenovo,Windows 8,14,320,8,INTEL,2,2007,Dedicated,Seller refurbished
125,0,Buyer,Notebook,Dell,Not included,14,320,4,INTEL,2.5,2013,Integrated,Used
289.99,0,Buyer,Ultrabook,Dell,Windows Vista,14.1,320,4,AMD,2.67,2014,Integrated,Used
30.99,0,Buyer,Laptop,Dell,Not included,14.1,320,4,INTEL,2.13,2008,Integrated,For parts or not working
560,30,Seller,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.4,2014,Dedicated,Used
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,AMD,2,2003,Dedicated,Used
560,30,Seller,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.4,2014,Dedicated,Used
1179.99,0,Buyer,Laptop,Lenovo,Windows 8,15.6,180,12,INTEL,2.4,2008,Dedicated,Manufacturer refurbished
199.99,12,Buyer,Notebook,HP,Windows 7,17.3,320,2,AMD,1.65,2000,Integrated,Used
719.59,0,Seller,Notebook,Toshiba,Windows 8,15.6,1000,12,INTEL,2.4,2009,Integrated,New
50,15,Buyer,Netbook,Dell,Windows 7,14.1,64,2,INTEL,1.6,2008,Integrated,Seller refurbished
999,0,Seller,Ultrabook,Samsung,Windows 8,13.3,256,8,INTEL,1.8,2013,Integrated,Used
150,0,Buyer,Notebook,HP,Windows 7,15.6,250,3,INTEL,2.2,2003,Integrated,Used
130,25,Buyer,Netbook,Dell,Windows 7,14.1,320,4,INTEL,2.13,2010,Dedicated,Seller refurbished
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,ATOM,2.4,2015,Hybrid,Used
459.99,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,8,INTEL,2.7,2005,Integrated,Manufacturer refurbished
35.99,0,Buyer,Notebook,Acer,Windows XP,8.9,160,1,ATOM,2.13,2005,Integrated,Used
799.99,19.99,Buyer,Notebook,Asus,Windows 8,14,500,8,INTEL,2.5,2012,Hybrid,Used
444.99,0,Seller,Netbook,HP,Windows 8,14.1,1000,8,AMD,1.73,2001,Dedicated,Used
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.26,2007,Hybrid,Used
699.99,0,Seller,Netbook,Lenovo,Chrome OS,14.1,320,4,INTEL,2.13,2001,Hybrid,New
149.99,0,Buyer,Laptop,HP,Not included,14.1,320,2,INTEL,2.5,2000,Dedicated,Used
66,12,Buyer,Notebook,HP,Windows 7,15.6,320,8,AMD,2.3,2007,Integrated,Used
33,0,Seller,Notebook,Panasonic,Windows 7,15.4,160,4,INTEL,2.13,2001,Integrated,Used
34.95,15,Buyer,Notebook,Gateway,Not included,15.4,80,2,INTEL,2.2,2004,Hybrid,Used
1777,0,Buyer,Laptop,Dell,Windows 7,15.6,500,16,INTEL,2.8,2004,Dedicated,New
269.99,0,Buyer,Notebook,Dell,Windows 7,14,320,4,INTEL,2.5,2009,Hybrid,Used
59.99,0,Buyer,Laptop,Lenovo,Not included,14.1,320,4,AMD,2.13,2008,Dedicated,Used
119,0,Buyer,Ultrabook,HP,Windows 8,11.6,320,4,INTEL,2.13,2000,Integrated,Used
46.99,0,Buyer,Netbook,HP,Windows 7,15.6,320,4,INTEL,2.2,2003,Dedicated,Used
395.99,0,Buyer,Notebook,Toshiba,Windows 8,17.3,500,6,INTEL,1.7,2001,Integrated,New
49.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,ATOM,2.4,2009,Hybrid,Used
457.45,0,Buyer,Notebook,HP,Windows 8,17.3,1000,8,AMD,2,2014,Integrated,Manufacturer refurbished
679.99,0,Buyer,Ultrabook,Sony,Windows 8,13.3,128,4,INTEL,1.6,2015,Integrated,Seller refurbished
62,0,Buyer,Notebook,HP,Not included,15,320,4,AMD,2.13,2012,Dedicated,For parts or not working
432.45,0,Buyer,Notebook,HP,Windows 8,17.3,750,6,AMD,2,2014,Integrated,Manufacturer refurbished
125,0,Buyer,Notebook,Dell,Not included,14,320,4,INTEL,2.5,2004,Integrated,Used
90,25,Seller,Ultrabook,Toshiba,Windows XP,15.6,500,4,ATOM,1.9,2006,Dedicated,For parts or not working
159.99,14.99,Buyer,Netbook,Dell,Windows 8,15.6,455,4,INTEL,2.16,2006,Integrated,Used
405,0,Buyer,Laptop,Toshiba,Windows 8,15.6,1000,12,INTEL,2,2014,Integrated,Used
29.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,ATOM,2.4,2015,Integrated,Used
50,0,Buyer,Notebook,Dell,Windows Vista,15,320,4,ATOM,2.13,2015,Dedicated,For parts or not working
102,0,Buyer,Laptop,HP,Chrome OS,14,16,4,INTEL,1.4,2014,Integrated,New
40.09,18.95,Buyer,Portable,Emachines,Windows 7,14.1,320,4,AMD,2.13,2007,Dedicated,Used
29.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,ATOM,2,2004,Hybrid,Used
400,0,Buyer,Notebook,Toshiba,Windows 8,15.6,1000,12,INTEL,2,2014,Integrated,Used
250,0,Buyer,Notebook,Panasonic,Windows 7,10.4,60,1,INTEL,1.2,2000,Hybrid,Used
159.95,0,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,1.35,2009,Hybrid,Used
199.99,0,Seller,Ultrabook,Dell,Windows 7,15.6,320,4,ATOM,2.13,2012,Dedicated,For parts or not working
50,0,Buyer,Laptop,Dell,Windows XP,14.1,320,4,INTEL,2.13,2001,Hybrid,Used
149.99,12,Buyer,Portable,Gateway,Windows 7,15.6,500,4,AMD,2.7,2015,Hybrid,Used
29.99,0,Buyer,Notebook,Dell,Not included,14.1,320,4,ATOM,2,2000,Dedicated,Used
127.5,29.99,Buyer,Notebook,Asus,Chrome OS,17.3,320,8,INTEL,2,2002,Dedicated,For parts or not working
72,15,Buyer,Notebook,Lenovo,Windows 2000,15,120,2,INTEL,1.8,2007,Integrated,Used
125,30,Seller,Notebook,HP,Windows 8,15.6,320,4,AMD,1.3,2000,Hybrid,Used
149.99,10,Seller,Laptop,Lenovo,Windows 7,14,160,2,INTEL,2.66,2001,Dedicated,Used
25,0,Buyer,Notebook,HP,Windows XP,17,320,4,ATOM,2.13,2008,Integrated,For parts or not working
54.99,0,Buyer,Portable,Lenovo,Windows 8,14,80,1,INTEL,1.83,2014,Dedicated,Used
169.8,10.49,Buyer,Notebook,Acer,Windows 7,14.1,250,0.5,INTEL,2.13,2014,Integrated,Used
250,0,Buyer,Notebook,HP,Windows 8,13.3,32,2,INTEL,2.16,2002,Integrated,Used
379.99,0,Seller,Notebook,HP,Windows Vista,17.3,1000,8,AMD,2.4,2006,Hybrid,Used
99.99,12,Buyer,Notebook,HP,Windows 8,15.6,320,4,AMD,1.3,2011,Hybrid,Used
150,0,Seller,Notebook,Acer,Windows 8,11.6,500,4,INTEL,1.5,2007,Dedicated,Manufacturer refurbished
470,0,Buyer,Netbook,Asus,Windows 8,15.6,1000,4,INTEL,2.13,2001,Hybrid,Seller refurbished
32,15,Buyer,Notebook,HP,Windows 7,15.6,80,2,INTEL,2.66,2006,Dedicated,For parts or not working
60,18,Buyer,Notebook,Acer,Windows 8,14.1,320,4,AMD,2.13,2010,Integrated,Used
100,0,Seller,Netbook,Gateway,Windows Vista,10.1,320,2,AMD,1.46,2015,Hybrid,Manufacturer refurbished
899,0,Seller,Laptop,Lenovo,Windows 7,13.3,256,8,INTEL,1.1,2014,Integrated,New
78,18.95,Buyer,Portable,Panasonic,Windows 8,14.1,320,4,ATOM,2.13,2003,Hybrid,Used
36,0,Buyer,Notebook,Dell,Windows Vista,14.1,250,2,INTEL,1.66,2002,Integrated,For parts or not working
29,0,Seller,Notebook,Acer,Windows 8,14.1,320,4,ATOM,2.13,2013,Integrated,For parts or not working
24.99,0,Seller,Notebook,HP,Chrome OS,14.1,320,4,INTEL,2.13,2008,Integrated,For parts or not working
41,0,Seller,Notebook,HP,Chrome OS,14,16,2,INTEL,1.4,2007,Integrated,Used
24.99,0,Buyer,Notebook,Toshiba,Windows 8,14.1,320,4,INTEL,2.13,2011,Integrated,For parts or not working
199,15,Buyer,Notebook,Dell,Windows 7,14.1,320,4,AMD,2.13,2006,Integrated,Used
329.99,0,Seller,Notebook,Dell,Windows XP,14.1,320,1,INTEL,1.73,2015,Integrated,For parts or not working
89,0,Buyer,Notebook,HP,Windows 7,15.6,320,4,AMD,1.3,2007,Dedicated,Used
24.99,0,Seller,Notebook,Compaq,Windows Vista,14.1,320,4,INTEL,2.13,2011,Integrated,For parts or not working
165,15,Buyer,Notebook,HP,Windows 8,15.5,320,4,INTEL,2.4,2012,Integrated,Used
99.99,12,Buyer,Notebook,Toshiba,Windows 7,15.6,320,4,AMD,1.5,2006,Integrated,Used
24.99,0,Seller,Notebook,Toshiba,Windows XP,14.1,320,4,ATOM,2.13,2004,Hybrid,For parts or not working
142.5,0,Buyer,Notebook,Asus,Not included,13.3,500,6,INTEL,1.66,2008,Hybrid,Used
